Beach,Date,Hour,Wind_speed,Gust,Wave,Period,Temperature,Wind_direction,Wave_direction
Spain - Maspalomas,20,03h,6,7,0.7,14,20,NO (322.7308617411415°),ONO (291°)
Spain - Maspalomas,20,06h,4,5,0.7,14,19,NNO (348.1419572602906°),ONO (290°)
Spain - Maspalomas,20,09h,4,5,0.7,13,20,NE (51.36978766072475°),ONO (290°)
Spain - Maspalomas,20,12h,4,4,0.6,13,22,SE (127.35208593361587°),ONO (290°)
Spain - Maspalomas,20,15h,4,4,0.6,13,21,S (177.78081681007276°),ONO (289°)
Spain - Maspalomas,20,18h,2,4,0.6,13,21,ESE (118.20787436590037°),ONO (290°)
Spain - Maspalomas,20,21h,5,7,0.6,12,20,NE (48.22619453146934°),ONO (289°)
Spain - Maspalomas,21,03h,5,8,0.6,12,20,NE (37.52824334797069°),ONO (289°)
Spain - Maspalomas,21,06h,7,9,0.7,12,19,NE (45.731649453935496°),ONO (287°)
Spain - Maspalomas,21,09h,8,10,0.7,11,20,NE (48.96541108318891°),ONO (286°)
Spain - Maspalomas,21,12h,8,10,0.6,11,22,E (83.12145787574883°),ONO (287°)
Spain - Maspalomas,21,15h,7,8,0.6,11,22,E (92.24942657803756°),ONO (289°)
Spain - Maspalomas,21,18h,6,7,0.6,11,21,ENE (78.30679850182595°),ONO (291°)
Spain - Maspalomas,21,21h,7,8,0.6,13,20,NE (51.04987162648567°),NO (311°)
Spain - Maspalomas,22,03h,9,9,0.6,15,20,NE (45.25155784591722°),N (350°)
Spain - Maspalomas,22,06h,10,10,0.7,15,20,NE (47.00531804370146°),NNO (347°)
Spain - Maspalomas,22,09h,9,9,0.8,10,20,NE (53.225932900367226°),NNE (26°)
Spain - Maspalomas,22,12h,10,11,0.8,10,22,E (87.55281088482874°),NNE (23°)
Spain - Maspalomas,22,15h,11,10,0.8,14,22,E (91.08086157058747°),NNO (344°)
Spain - Maspalomas,22,18h,10,9,0.8,14,21,ENE (69.12075973384347°),NNO (347°)
Spain - Maspalomas,22,21h,8,8,0.7,15,20,NE (33.83499236815°),NNO (348°)
Spain - Maspalomas,23,03h,9,10,0.7,18,20,NE (40.55459253031847°),N (357°)
Spain - Maspalomas,23,06h,10,10,0.7,18,19,NE (48.054526132586105°),N (358°)
Spain - Maspalomas,23,09h,10,9,0.8,17,19,ENE (61.351669387812905°),N (357°)
Spain - Maspalomas,23,12h,10,9,0.8,17,22,E (85.54699700001953°),N (356°)
Spain - Maspalomas,23,15h,10,7,0.7,16,22,ESE (101.52442041953783°),N (355°)
Spain - Maspalomas,23,18h,7,6,0.6,16,21,E (79.63131321324649°),N (355°)
Spain - Maspalomas,23,21h,7,7,0.6,16,19,NE (49.74823365483756°),N (355°)
Spain - Maspalomas,24,03h,7,9,0.6,15,19,NNE (33.49730430742526°),N (353°)
Spain - Maspalomas,24,06h,8,10,0.7,15,18,NNE (30.309692643075568°),N (354°)
Spain - Maspalomas,24,09h,8,10,0.7,15,19,NNE (22.552423183586683°),N (351°)
Spain - Maspalomas,24,12h,10,15,0.8,15,22,NNE (32.75891233115663°),N (349°)
Spain - Maspalomas,24,15h,14,18,0.9,10,22,NNE (30.252779898647645°),NNE (12°)
Spain - Maspalomas,24,18h,13,17,1.1,5,20,NE (35.75857911876471°),NE (53°)
Spain - Maspalomas,24,21h,12,15,1.1,8,18,NNE (32.44035723701115°),NNE (29°)
Spain - Salinas de Arinaga,15,06h,12,14,0.9,11,19,N (355.55021939681535°),N (351°)
Spain - Salinas de Arinaga,15,08h,11,13,0.8,11,19,N (354.14797359172974°),N (349°)
Spain - Salinas de Arinaga,15,10h,9,7,0.8,11,20,N (3.3135065857971706°),NNO (344°)
Spain - Salinas de Arinaga,15,12h,8,7,0.8,13,21,NNE (25.255833234411416°),NNO (341°)
Spain - Salinas de Arinaga,15,14h,9,8,0.9,14,21,NE (37.08774787441189°),NNO (345°)
Spain - Salinas de Arinaga,15,16h,10,11,0.9,14,21,NNE (31.24037032965059°),NNO (347°)
Spain - Salinas de Arinaga,15,18h,10,11,1,14,20,NNE (17.83125964162516°),N (349°)
Spain - Salinas de Arinaga,15,20h,10,12,1.1,13,20,N (1.4758391163860172°),N (350°)
Spain - Salinas de Arinaga,15,22h,10,12,1.2,13,19,N (1.6223083294379184°),N (351°)
Spain - Salinas de Arinaga,16,03h,7,8,1.2,13,19,NNO (347.09565861834574°),N (352°)
Spain - Salinas de Arinaga,16,05h,7,9,1.2,13,18,N (356.49713516499634°),N (353°)
Spain - Salinas de Arinaga,16,07h,8,10,1.3,13,18,N (357.60508319238494°),N (354°)
Spain - Salinas de Arinaga,16,09h,10,12,1.4,13,19,N (3.3863844008410373°),N (354°)
Spain - Salinas de Arinaga,16,11h,11,12,1.4,13,20,NNE (20.936273825323326°),N (354°)
Spain - Salinas de Arinaga,16,13h,11,12,1.5,13,20,NNE (28.92267863848324°),N (354°)
Spain - Salinas de Arinaga,16,15h,10,12,1.4,13,20,NNE (33.61874777955306°),N (354°)
Spain - Salinas de Arinaga,16,17h,12,14,1.5,13,20,NNE (25.340442462032087°),N (354°)
Spain - Salinas de Arinaga,16,19h,12,14,1.5,13,19,NNE (16.865020647852287°),N (354°)
Spain - Salinas de Arinaga,16,21h,10,12,1.5,13,19,NNE (12.833079918816969°),N (354°)
Spain - Salinas de Arinaga,17,03h,8,10,1.4,14,17,N (9.615208106887273°),N (4°)
Spain - Salinas de Arinaga,17,05h,7,9,1.5,14,17,NNE (19.155745690745608°),N (4°)
Spain - Salinas de Arinaga,17,07h,7,9,1.5,14,17,NNE (27.381808267526967°),N (4°)
Spain - Salinas de Arinaga,17,09h,6,8,1.5,13,18,NNE (28.436032643347975°),N (5°)
Spain - Salinas de Arinaga,17,11h,8,10,1.5,13,19,ENE (78.60286603342715°),N (5°)
Spain - Salinas de Arinaga,17,13h,8,10,1.4,13,20,ENE (74.80782467064438°),N (6°)
Spain - Salinas de Arinaga,17,15h,7,9,1.4,13,20,ENE (77.40596683755943°),N (8°)
Spain - Salinas de Arinaga,17,17h,7,9,1.4,13,20,ENE (68.3742020790973°),N (7°)
Spain - Salinas de Arinaga,17,19h,7,9,1.4,13,19,NE (54.34556025070871°),N (8°)
Spain - Salinas de Arinaga,17,21h,6,8,1.4,13,18,NNE (32.25410906771038°),N (9°)
Spain - Salinas de Arinaga,18,03h,5,7,1.3,12,18,ENE (61.63524012634989°),N (10°)
Spain - Salinas de Arinaga,18,05h,5,7,1.2,12,18,ENE (74.82251785107128°),N (11°)
Spain - Salinas de Arinaga,18,09h,5,7,1.2,11,18,E (90.48146583001548°),N (11°)
Spain - Salinas de Arinaga,18,12h,6,9,1.1,11,20,ESE (110.46634108944455°),NNE (12°)
Spain - Salinas de Arinaga,18,15h,6,9,1,11,20,ESE (122.86391212286507°),NNE (13°)
Spain - Salinas de Arinaga,18,18h,5,8,1,11,19,ESE (103.80153983487234°),NNE (12°)
Spain - Salinas de Arinaga,18,21h,3,4,0.9,11,17,N (0.908412075105032°),NNE (12°)
Spain - Salinas de Arinaga,19,03h,4,6,0.7,10,16,ONO (291.4885665979386°),NNE (13°)
Spain - Salinas de Arinaga,19,06h,4,6,0.6,10,16,ONO (284.85897336804237°),NNE (13°)
Spain - Salinas de Arinaga,19,09h,3,6,0.6,10,18,OSO (257.5127407139026°),N (10°)
Spain - Salinas de Arinaga,19,12h,6,9,0.5,10,23,S (182.78316167354836°),N (11°)
Spain - Salinas de Arinaga,19,15h,9,13,0.5,10,24,SSO (197.86674226000645°),N (11°)
Spain - Salinas de Arinaga,19,18h,5,8,0.5,9,22,SO (219.64652037280797°),N (10°)
Spain - Salinas de Arinaga,19,21h,4,5,0.4,12,19,NO (318.6531725937218°),N (1°)
Spain - Salinas de Arinaga,20,03h,4,7,0.3,12,17,NO (311.27731686083524°),N (355°)
Spain - Salinas de Arinaga,20,06h,4,5,0.3,12,16,N (354.812047718326°),N (350°)
Spain - Salinas de Arinaga,20,09h,3,4,0.2,12,18,N (7.288854840948741°),NNO (341°)
Spain - Salinas de Arinaga,20,12h,4,5,0.2,12,22,E (94.87957550361°),NO (324°)
Spain - Salinas de Arinaga,20,15h,4,7,0.2,12,22,ESE (105.01046966514537°),ONO (303°)
Spain - Salinas de Arinaga,20,18h,5,6,0.2,15,20,NE (40.168952205548436°),N (355°)
Spain - Salinas de Arinaga,20,21h,7,10,0.3,14,19,N (7.701485045744738°),N (355°)
Spain - Salinas de Arinaga,21,03h,8,11,0.5,14,18,NNE (13.826260907201993°),N (353°)
Spain - Salinas de Arinaga,21,06h,8,11,0.5,13,18,NNE (20.85351264528564°),N (353°)
Spain - Salinas de Arinaga,21,09h,7,10,0.5,19,18,NNE (27.820097578909422°),N (354°)
Spain - Salinas de Arinaga,21,12h,8,10,0.6,19,21,ENE (58.83352072297249°),N (354°)
Spain - Salinas de Arinaga,21,15h,7,9,0.8,18,22,ENE (66.69282118578268°),N (355°)
Spain - Salinas de Arinaga,21,18h,7,9,0.9,17,20,NE (49.972721713009285°),N (355°)
Spain - Salinas de Arinaga,21,21h,6,9,1,16,18,NNE (20.009128512461157°),N (356°)
Spain - Salinas de Arinaga,22,03h,6,9,1.2,15,17,NNE (13.903643343073893°),N (358°)
Spain - Salinas de Arinaga,22,06h,6,9,1.3,15,17,N (10.072919615652445°),N (358°)
Spain - Salinas de Arinaga,22,09h,5,8,1.5,15,18,NNE (25.829542758905152°),N (1°)
Spain - Salinas de Arinaga,22,12h,7,10,1.5,14,22,E (91.55887627774277°),N (3°)
Spain - Salinas de Arinaga,22,15h,8,10,1.5,15,22,E (88.99448476033864°),N (2°)
Spain - Salinas de Arinaga,22,18h,7,8,1.6,15,19,NE (55.797701233080545°),N (4°)
Spain - Salinas de Arinaga,22,21h,6,8,1.6,19,18,N (6.774070279467904°),N (2°)
Spain - Salinas de Arinaga,23,03h,7,9,1.7,18,17,NNE (16.45132868249501°),N (3°)
Spain - Salinas de Arinaga,23,06h,6,9,1.7,18,17,NNE (25.706449541777765°),N (3°)
Spain - Salinas de Arinaga,23,09h,5,7,1.7,17,18,NE (50.009874927964596°),N (3°)
Spain - Salinas de Arinaga,23,12h,6,8,1.7,17,22,E (88.5799245885777°),N (3°)
Spain - Salinas de Arinaga,23,15h,5,6,1.6,16,22,ESE (105.88293650620133°),N (4°)
Spain - Salinas de Arinaga,23,18h,4,6,1.6,16,20,ENE (68.42383034872056°),N (4°)
Spain - Salinas de Arinaga,23,21h,6,8,1.5,16,17,NNE (16.829748373942316°),N (4°)
Spain - Salinas de Arinaga,24,03h,7,9,1.4,16,17,N (358.33654632629106°),N (4°)
Spain - Salinas de Arinaga,24,06h,8,11,1.3,15,16,N (355.956056991909°),N (4°)
Spain - Salinas de Arinaga,24,09h,8,10,1.3,15,17,N (358.8410219774364°),N (5°)
Spain - Salinas de Arinaga,24,12h,10,15,1.3,15,21,NNE (27.00497587121692°),N (5°)
Spain - Salinas de Arinaga,24,15h,12,17,1.3,14,21,NNE (13.939909547679575°),N (6°)
Spain - Salinas de Arinaga,24,18h,12,17,1.4,14,18,NNE (14.946098611544523°),N (8°)
Spain - Salinas de Arinaga,24,21h,12,17,1.5,14,17,N (8.88066637836476°),N (8°)
Spain - La Pared,15,06h,12,16,2.1,10,19,NO (326.01785121428475°),NO (308°)
Spain - La Pared,15,08h,12,16,2.2,12,19,NO (324.8028885117666°),NO (319°)
Spain - La Pared,15,10h,14,16,2.3,12,20,NO (320.4839277609507°),NO (320°)
Spain - La Pared,15,12h,14,16,2.4,12,21,NO (319.64982600917034°),NO (321°)
Spain - La Pared,15,14h,13,16,2.5,12,21,NO (320.53659620576525°),NO (321°)
Spain - La Pared,15,16h,13,15,2.5,12,20,NO (324.1110159140067°),NO (322°)
Spain - La Pared,15,18h,10,13,2.5,12,20,NNO (330.8539670484079°),NO (322°)
Spain - La Pared,15,20h,10,13,2.6,12,19,NNO (329.19510973742973°),NO (323°)
Spain - La Pared,15,22h,8,11,2.6,12,18,NO (323.0345197173687°),NO (324°)
Spain - La Pared,16,03h,6,9,2.6,12,18,NO (317.59610425280675°),NNO (329°)
Spain - La Pared,16,05h,9,11,2.6,12,18,NNO (332.68383000286815°),NNO (331°)
Spain - La Pared,16,07h,8,11,2.6,12,18,NO (321.69237192800625°),NNO (336°)
Spain - La Pared,16,09h,9,11,2.7,13,19,NNO (346.0427261137957°),NNO (337°)
Spain - La Pared,16,11h,9,10,2.7,13,20,N (349.9509621201625°),NNO (337°)
Spain - La Pared,16,13h,9,10,2.6,13,20,NNO (337.8140938484196°),NNO (338°)
Spain - La Pared,16,15h,11,11,2.6,13,20,NNO (336.31036154754196°),NNO (338°)
Spain - La Pared,16,17h,11,13,2.5,13,20,NNO (345.01058553432995°),NNO (338°)
Spain - La Pared,16,19h,9,11,2.5,13,19,NNO (340.8127551821581°),NNO (337°)
Spain - La Pared,16,21h,6,9,2.4,13,18,NNE (16.04306035992614°),NNO (337°)
Spain - La Pared,17,03h,5,8,2.2,13,17,NE (38.07049245532163°),N (352°)
Spain - La Pared,17,05h,5,8,2.2,13,17,NE (48.64780534930314°),N (353°)
Spain - La Pared,17,07h,5,7,2.1,13,16,NE (50.00681865454363°),N (351°)
Spain - La Pared,17,09h,6,7,2.1,13,18,NE (53.91137828976969°),N (352°)
Spain - La Pared,17,11h,8,10,2,13,20,ENE (77.41181661489783°),N (353°)
Spain - La Pared,17,13h,9,10,2,13,21,E (89.98562013327036°),N (355°)
Spain - La Pared,17,15h,9,10,1.9,13,21,E (94.05869501656683°),N (356°)
Spain - La Pared,17,17h,9,9,1.9,13,21,E (82.74173975076857°),N (357°)
Spain - La Pared,17,19h,9,11,1.8,13,19,ENE (69.82153938194027°),N (358°)
Spain - La Pared,17,21h,9,11,1.8,12,18,ENE (66.8491336838192°),N (358°)
Spain - La Pared,18,03h,9,11,1.6,12,18,E (80.05920976621157°),N (359°)
Spain - La Pared,18,05h,8,10,1.6,12,17,E (81.92365910910995°),N (358°)
Spain - La Pared,18,09h,10,12,1.4,11,19,E (96.5805709719126°),N (359°)
Spain - La Pared,18,12h,10,12,1.3,11,20,ESE (111.90655234355933°),N (357°)
Spain - La Pared,18,15h,8,8,1.3,11,20,ESE (121.22839492423947°),N (354°)
Spain - La Pared,18,18h,5,6,1.2,10,20,ESE (104.71769671014357°),N (357°)
Spain - La Pared,18,21h,4,6,1.3,19,19,E (78.81891990802339°),ONO (298°)
Spain - La Pared,19,03h,5,6,2,17,19,E (92.01603501412949°),ONO (299°)
Spain - La Pared,19,06h,5,7,2.2,16,19,E (93.56968388426782°),ONO (300°)
Spain - La Pared,19,09h,6,8,2.3,16,20,ESE (115.03466847409166°),ONO (299°)
Spain - La Pared,19,12h,8,11,2.3,15,22,SE (146.02936106167047°),ONO (299°)
Spain - La Pared,19,15h,7,10,2.3,15,22,S (172.19399356915852°),ONO (299°)
Spain - La Pared,19,18h,4,8,2.3,15,22,S (176.27400797097692°),ONO (301°)
Spain - La Pared,19,21h,2,5,2.3,15,21,NNO (328.0812033477275°),ONO (301°)
Spain - La Pared,20,03h,3,5,2.2,14,19,N (2.5332622861980223°),ONO (301°)
Spain - La Pared,20,06h,3,3,2.1,14,19,NNE (29.081840541063585°),ONO (301°)
Spain - La Pared,20,09h,4,5,2,14,20,E (86.68936428544957°),ONO (301°)
Spain - La Pared,20,12h,4,6,1.9,14,22,SSE (154.0582139219434°),ONO (301°)
Spain - La Pared,20,15h,4,6,1.9,13,22,O (266.92378356849423°),ONO (301°)
Spain - La Pared,20,18h,6,8,1.8,13,21,NNO (341.7432389859661°),ONO (302°)
Spain - La Pared,20,21h,7,9,1.7,13,20,N (359.55888296619753°),ONO (302°)
Spain - La Pared,21,03h,5,7,1.6,12,20,ENE (58.03489543323855°),ONO (302°)
Spain - La Pared,21,06h,9,9,1.5,12,19,ENE (57.26402914460831°),ONO (303°)
Spain - La Pared,21,09h,8,9,1.5,12,20,ENE (67.97968503645525°),NO (308°)
Spain - La Pared,21,12h,10,12,1.5,12,21,ESE (102.6878016276246°),NO (317°)
Spain - La Pared,21,15h,6,10,1.6,18,21,ESE (111.65258289579526°),NNO (345°)
Spain - La Pared,21,18h,6,7,1.7,17,21,E (84.30324595565813°),NNO (346°)
Spain - La Pared,21,21h,7,8,1.8,16,20,NE (52.73185027378305°),NNO (345°)
Spain - La Pared,22,03h,10,13,2,15,19,ENE (76.432307622844°),NNO (345°)
Spain - La Pared,22,06h,11,15,2,15,19,E (85.56461419598428°),NNO (346°)
Spain - La Pared,22,09h,10,14,2,14,20,E (96.17788644645582°),NNO (348°)
Spain - La Pared,22,12h,11,14,2,14,21,ESE (117.95509305698668°),NNO (348°)
Spain - La Pared,22,15h,9,11,2.1,14,21,ESE (107.66354185380878°),NNO (348°)
Spain - La Pared,22,18h,8,7,2.1,20,21,ENE (62.07908553055389°),N (352°)
Spain - La Pared,22,21h,9,9,2.2,19,20,NE (53.429883526121785°),N (353°)
Spain - La Pared,23,03h,16,19,2.3,18,20,ENE (75.48122187317345°),N (354°)
Spain - La Pared,23,06h,15,17,2.3,17,20,E (85.40232456073574°),N (353°)
Spain - La Pared,23,09h,13,15,2.3,17,20,ESE (104.66156904211523°),N (354°)
Spain - La Pared,23,12h,12,14,2.3,16,20,ESE (122.68418165594957°),N (354°)
Spain - La Pared,23,15h,8,9,2.2,16,20,ESE (123.32295543569992°),N (353°)
Spain - La Pared,23,18h,4,4,2.1,16,21,E (91.93670757651012°),N (353°)
Spain - La Pared,23,21h,6,6,2,15,21,NE (34.45446076409138°),N (353°)
Spain - La Pared,24,03h,11,9,2,15,19,ENE (62.76272140808734°),N (349°)
Spain - La Pared,24,06h,11,10,1.9,15,19,ENE (63.773448517209125°),N (351°)
Spain - La Pared,24,09h,9,9,1.9,15,19,ENE (67.35442035918919°),NNO (347°)
Spain - La Pared,24,12h,10,11,1.9,14,21,NE (43.23870622036196°),NNO (345°)
Spain - La Pared,24,15h,11,14,2,14,22,NE (46.10460734166379°),NNO (341°)
Spain - La Pared,24,18h,15,18,2.1,14,20,NNE (16.79210193438656°),NNO (335°)
Spain - La Pared,24,21h,14,18,2.1,14,19,NNE (15.981068430068056°),NNO (331°)
Spain - Punta de Jandia,15,06h,14,16,1.9,10,20,NNO (333.09972185270993°),NO (311°)
Spain - Punta de Jandia,15,08h,14,15,2,12,20,NNO (331.52846000310814°),NO (322°)
Spain - Punta de Jandia,15,10h,12,14,2.1,12,20,NO (325.04460390872566°),NO (323°)
Spain - Punta de Jandia,15,12h,13,15,2.1,12,21,NO (321.0373402830018°),NO (323°)
Spain - Punta de Jandia,15,14h,13,14,2.2,12,20,NO (324.98722148758566°),NO (324°)
Spain - Punta de Jandia,15,16h,12,13,2.3,12,20,NNO (339.3305631467426°),NO (324°)
Spain - Punta de Jandia,15,18h,11,13,2.3,12,20,NNO (335.81909077177005°),NO (325°)
Spain - Punta de Jandia,15,20h,12,13,2.3,12,20,NNO (340.6480066770735°),NO (326°)
Spain - Punta de Jandia,15,22h,11,12,2.3,12,20,NNO (334.2822722664811°),NNO (327°)
Spain - Punta de Jandia,16,03h,13,14,2.3,12,20,NNO (327.06298009276907°),NNO (331°)
Spain - Punta de Jandia,16,05h,10,12,2.3,12,20,NNO (340.21406533551243°),NNO (333°)
Spain - Punta de Jandia,16,07h,10,11,2.4,12,20,NNO (330.8752270509237°),NNO (336°)
Spain - Punta de Jandia,16,09h,12,13,2.4,13,19,NNO (333.71501837126476°),NNO (338°)
Spain - Punta de Jandia,16,11h,8,9,2.4,13,20,N (9.03523283475888°),NNO (339°)
Spain - Punta de Jandia,16,13h,8,9,2.4,13,19,NNO (345.77392213139814°),NNO (339°)
Spain - Punta de Jandia,16,15h,9,10,2.4,13,20,NNO (345.34538763144496°),NNO (339°)
Spain - Punta de Jandia,16,17h,11,12,2.3,13,20,N (354.54047209951955°),NNO (339°)
Spain - Punta de Jandia,16,19h,11,12,2.3,13,20,N (354.72142635140375°),NNO (339°)
Spain - Punta de Jandia,16,21h,9,10,2.2,13,20,NNE (14.789767669648633°),NNO (339°)
Spain - Punta de Jandia,17,03h,9,10,2,13,20,NNE (20.837237568256878°),N (351°)
Spain - Punta de Jandia,17,05h,9,10,1.9,13,20,NE (49.879026329836364°),N (355°)
Spain - Punta de Jandia,17,07h,8,9,1.9,13,20,ENE (65.23923076749219°),N (355°)
Spain - Punta de Jandia,17,09h,8,9,1.8,13,20,ENE (73.34323649687795°),N (354°)
Spain - Punta de Jandia,17,11h,7,9,1.8,13,20,ENE (72.32659604340493°),N (355°)
Spain - Punta de Jandia,17,13h,7,9,1.8,13,20,E (85.47362351020998°),N (357°)
Spain - Punta de Jandia,17,15h,7,9,1.7,13,21,E (96.11004473841749°),N (358°)
Spain - Punta de Jandia,17,17h,7,8,1.7,13,21,E (85.76639614990549°),N (359°)
Spain - Punta de Jandia,17,19h,8,9,1.6,13,21,ENE (70.96830252689828°),N (0°)
Spain - Punta de Jandia,17,21h,11,12,1.6,13,20,ENE (75.82683100187006°),N (1°)
Spain - Punta de Jandia,18,03h,11,13,1.5,12,20,E (84.81314599619972°),N (1°)
Spain - Punta de Jandia,18,05h,10,12,1.4,12,20,E (90.27145991345087°),N (1°)
Spain - Punta de Jandia,18,09h,11,13,1.3,11,20,ESE (103.02647827120171°),N (1°)
Spain - Punta de Jandia,18,12h,10,12,1.3,11,20,ESE (111.02120570781985°),N (360°)
Spain - Punta de Jandia,18,15h,6,8,1.2,11,20,ESE (113.90682824438723°),N (357°)
Spain - Punta de Jandia,18,18h,6,8,1.1,11,20,ESE (104.704427443007°),N (360°)
Spain - Punta de Jandia,18,21h,6,7,1.2,18,20,E (90.12691095961343°),ONO (299°)
Spain - Punta de Jandia,19,03h,4,6,1.8,16,21,ESE (106.38055279779522°),ONO (299°)
Spain - Punta de Jandia,19,06h,5,7,2,16,21,ESE (113.48668614489266°),ONO (299°)
Spain - Punta de Jandia,19,09h,6,8,2,15,21,SE (132.67773417140737°),ONO (299°)
Spain - Punta de Jandia,19,12h,7,9,2,15,22,SSE (154.14018517835376°),ONO (299°)
Spain - Punta de Jandia,19,15h,8,9,2,15,22,S (172.12031503420425°),ONO (299°)
Spain - Punta de Jandia,19,18h,7,8,2,15,22,S (176.05592392918453°),ONO (300°)
Spain - Punta de Jandia,19,21h,4,5,2,15,21,SSO (208.0253963099547°),ONO (301°)
Spain - Punta de Jandia,20,03h,3,4,1.9,14,21,N (1.3194352401497291°),ONO (302°)
Spain - Punta de Jandia,20,06h,4,4,1.8,14,21,NE (36.000842902415066°),ONO (301°)
Spain - Punta de Jandia,20,09h,3,4,1.7,14,21,ENE (60.73147500375834°),ONO (303°)
Spain - Punta de Jandia,20,12h,3,4,1.7,14,21,E (96.65397214598202°),ONO (303°)
Spain - Punta de Jandia,20,15h,4,4,1.6,13,21,NO (304.72307071935705°),ONO (303°)
Spain - Punta de Jandia,20,18h,6,8,1.6,13,21,N (359.4846894591902°),NO (304°)
Spain - Punta de Jandia,20,21h,9,11,1.5,13,21,NNE (16.831631212996445°),NO (304°)
Spain - Punta de Jandia,21,03h,9,10,1.4,12,21,NE (41.328389297877564°),NO (305°)
Spain - Punta de Jandia,21,06h,8,11,1.4,12,21,ENE (58.51682126864476°),NO (305°)
Spain - Punta de Jandia,21,09h,9,12,1.4,12,21,ENE (63.42658689789156°),NO (310°)
Spain - Punta de Jandia,21,12h,8,11,1.4,12,21,E (84.72370213862263°),NO (319°)
Spain - Punta de Jandia,21,15h,6,8,1.5,18,21,E (87.2348056983458°),NNO (346°)
Spain - Punta de Jandia,21,18h,5,7,1.5,17,21,NE (49.73895251948739°),NNO (346°)
Spain - Punta de Jandia,21,21h,6,8,1.6,16,21,NE (55.32011565507324°),NNO (345°)
Spain - Punta de Jandia,22,03h,8,13,1.8,15,21,E (81.64164757585388°),NNO (345°)
Spain - Punta de Jandia,22,06h,9,14,1.9,15,21,E (92.1138161774834°),NNO (347°)
Spain - Punta de Jandia,22,09h,10,14,1.9,14,21,ESE (103.37438359014818°),N (349°)
Spain - Punta de Jandia,22,12h,10,13,1.9,14,21,ESE (113.4771893146207°),N (349°)
Spain - Punta de Jandia,22,15h,7,9,1.9,14,21,ESE (104.85220358727494°),N (350°)
Spain - Punta de Jandia,22,18h,7,8,1.9,17,21,ENE (70.92890018986414°),N (351°)
Spain - Punta de Jandia,22,21h,8,10,2,19,22,NE (40.298017331762544°),N (353°)
Spain - Punta de Jandia,23,03h,12,18,2.1,18,21,ENE (77.38561045459592°),N (354°)
Spain - Punta de Jandia,23,06h,10,16,2.1,17,21,E (94.5514563239055°),N (354°)
Spain - Punta de Jandia,23,09h,8,13,2.1,17,21,ESE (108.5970473673755°),N (355°)
Spain - Punta de Jandia,23,12h,8,11,2,16,21,ESE (116.07923717434907°),N (355°)
Spain - Punta de Jandia,23,15h,6,7,2,16,21,ESE (109.7160567159674°),N (355°)
Spain - Punta de Jandia,23,18h,4,5,1.9,16,21,ENE (65.96389557538235°),N (355°)
Spain - Punta de Jandia,23,21h,6,7,1.8,16,21,NE (51.604656365619014°),N (354°)
Spain - Punta de Jandia,24,03h,7,10,1.7,15,20,ENE (74.16226294331446°),N (353°)
Spain - Punta de Jandia,24,06h,6,10,1.7,15,20,E (80.57542903955188°),N (353°)
Spain - Punta de Jandia,24,09h,7,10,1.7,15,20,E (78.81997711043029°),N (349°)
Spain - Punta de Jandia,24,12h,8,12,1.7,15,21,N (4.104695236710332°),NNO (347°)
Spain - Punta de Jandia,24,15h,12,13,1.8,14,21,N (6.683324073156048°),NNO (342°)
Spain - Punta de Jandia,24,18h,16,19,1.9,14,20,N (4.6833193094823695°),NNO (336°)
Spain - Punta de Jandia,24,21h,17,19,2,14,20,NNE (15.951117233786118°),NNO (329°)
